Id_Complex,Id_Simple
"""Bahasa Tionghoa, Jepang dan Korea tidak akan mengganti aksara mereka untuk lebih dapat beradaptasi pada tantangan kontemporer.""","""Cina, Jepang dan Korea tidak akan mengubah naskah mereka untuk beradaptasi dengan lebih baik dengan tantangan kontemporer."""
"Kenaikkan peringkat tersebut mencerminkan berlanjutnya dukungan dari Pemerintah Indonesia sebagai pemegang saham mayoritas, basis modal bank yang kuat dan likuiditas setelah right issue, termasuk posisi bisnis BNI yang kuat, kata Pefindo dalam sebuah pernyataannya di Jakarta, Kamis.","Penilaian tersebut juga menunjukkan basis modal bank yang kuat, likuiditas yang kuat setelah isu yang tepat, serta posisi bisnis BNI yang kuat, kata pernyataan tersebut."
"Serena Williams mengatasi cedera pada pergelangannya serta kecolongan set pertama ketika mengalahkan petenis dari Slovenia, Katarina Srebotnik 4-6 6-4 6-3 dan maju ke perempat final turnamen tenis Piala Family Circle, Kamis.",Serena Williams menang melalui pergelangan kaki terkilir dan pertama-set bergetar untuk mengalahkan Slovenia Katarina Srebotnik 4-6 6-4 6-3 dan mencapai Piala Lingkaran Keluarga perempat final pada hari Kamis.
Alasan serupa juga telah dikemukakan juru bicara pemerintah Cina sewaktu ditanya mengenai sensor Internet negara mereka.,Yang lebih atau kurang argumen yang sama pemerintah Cina berbicara orang membuat ketika ditanya tentang sensor Internet negara mereka.
"Iran menyatakan negara itu memerlukan tenaga nuklir untuk menghasilkan listrik, tapi Barat khawatir Teheran secara diam-diam berusaha membuat bom atom.",Iran mengatakan perlu tenaga nuklir untuk menghasilkan listrik tapi Barat takut diam-diam mencari bom atom.
Ini telah mengakibatkan timbulnya bahasa-bahasa pemrograman yang lebih baru yang lebih terabstraksi dari piranti keras yang mendasarinya.,Hal ini telah menghasilkan bahasa - bahasa pemrograman yang lebih baru yang lebih abstrak dari perangkat keras yang mendasarinya.
"""Awal hari itu, Persatuan Bangsa-Bangsa mengumumkan bahwa mereka tidak bisa membawa bantuan ke Léogane sampai keamanan terjamin.""","""Tapi sebelumnya hari itu, PBB telah mengumumkan bahwa itu tidak bisa membawa bantuan ke Léogane sampai telah mendirikan keamanan. """
Mereka juga sudah membatasi jumlah takaran garam dan gula di dalamnya.,Hal ini telah membatasi jumlah garam dan gula di dalamnya juga.
"""Mulai malam itu, batalion setempat menyediakan bantuan seperlunya pada masyarakat setempat.""","""Mulai malam itu, batalion lokal memberikan bantuan yang diperlukan untuk penduduk setempat. """
"Tunisia, tuan rumah dan pemenang Piala Afrika 2004, mendapat undian bertemu Angola, Senegal dan Afrika Selatan dalam edisi terbaru turnamen tersebut, yang akan dimulai pada 20 Januari di Ghana.","Tunisia, tuan rumah dan pemenang Piala Bangsa 2004, telah ditarik oleh Angola, Senegal dan Afrika Selatan pada edisi terbaru, yang dimulai pada tanggal 20 Januari Ghana."
Korea Selatan dan Jepang juga bagian dari perundingan pelucutan senjata nuklir Korea Utara yang beranggotakan enam negara.,Korea Selatan dan Jepang juga merupakan bagian dari pembicaraan senjata nuklir enam negara di Korea Utara.
Ada ratusan ribu orang di jalanan saat ini di daerah sekitar Lapangan Hijau menurut seorang teman,Ada ratusan ribu di jalan sekarang di daerah sekitar hijau accrdn ke frend
"""Jenny Clover menghadiri peringatan Gereja Nyamata tempat kejadian dimana 10,000 orang dibunuh:""","""Jenny Clover menghadiri peringatan di Gereja Nyamata di mana 10.000 orang tewas: """
"Ketegangan-ketegangan antara kedua faksi yang bermusuhan itu meletus lagi dalam pertempuran di jalan-jalan Gaza pada 16 Desember, ketika Abbas mengumumkan bahwa dia akan menyerukan pemilihan parlemen dan presiden lebih awal, guna memecahkan pertikaian selama sebulan dengan penguasa Islamis.","Ketegangan antara dua faksi rival meledak menjadi pertempuran jalanan di Gaza pada tanggal 16 Desember, ketika Abbas mengumumkan bahwa ia akan memanggil pemilihan presiden awal dan parlemen untuk menyelesaikan perlawanan lama dengan Islamis yang berkuasa."
"""Tiga orang pemenang akan ditentukan berdasarkan tiga kategori, yaitu: alat-alat yang mempromosikan kebebasan berekspresi, penghargaan bagi peraturan dan aktivisme atau jurnalisme yang secara signifikan membantu menyuarakan pendapat atau uraian - pemenang masing-masing kategori akan mendapatkan hadiah sebasar USD 10.000.""","""Hadiahnya akan menghormati kerja dalam tiga kategori: alat-alat yang mempromosikan kebebasan berekspresi, pekerjaan yang luar biasa pada kebijakan dan aktivisme atau jurnalisme yang menyumbangkan suara atau argumen penting - masing-masing dianugerahi USD $10,000."""
"Angkatan Laut Sri Lanka Senin menghancurkan sebuah kapal Macan Tamil dan menangkap lainnya di lepas laut kota pantai timur Trincomalee, kata kementerian pertahanan.","Angkatan laut Sri Lanka menghancurkan perahu Tamil Tiger Senin dan menangkap satu lagi dari kota pesisir timur Trincomalee, kata menteri pertahanan."
Dia merujuk pada kunjungannya ke AS akhir pekan lalu dimana dia bertemu dengan Bush dan Rice serta menyampaikan pidato sebelum sesi bersama dengan konggres AS.,Dia merujuk ke kunjungannya minggu lalu ke Amerika Serikat di mana ia bertemu dengan Bush dan Rice dan menyampaikan pidato sebelum sesi bersama dari dua rumah Kongres AS.
"Sumber itu mengidentifikasi korban tewas sebagai Kamel Musa, seorang gerilyawan Hamas yang berusia 21 tahun.","Sumbernya mengidentifikasi orang mati 21 tahun Kamel Musa, seorang militan Hamas."
Seorang wanita tua kemudian membasuh dengan lembut kepala suci dengan air panas.,Wanita tua itu kemudian dengan lembut mencuci kulit kepala kudus dengan air panas.
"Akibatnya, kerugian yang diderita bisa mencapai ratusan miliar rupiah dan merugikan siapa saja yang terkena akibat gagalnya sistem keamanan digital mempertahankan diri.",Konsekuensinya adalah kerugian yang diderita bisa mencapai ratusan triliunan dan itu mempengaruhi siapa pun yang bersangkutan karena kegagalan sistem keamanan digital untuk melindungi dirinya sendiri.
Lainnya berpindah menempuh jarak jauh ke tempat-tempat tertentu di dunia.,Yang lain bermigrasi melewati jarak jauh ke tempat - tempat yang sangat spesifik di dunia.
"""Abdullah diangkat menjadi raja pada Agustus 2005, setelah kematian dari saudara tirinya Fahad bin Abdulaziz, dan sekarang digantikan oleh saudaranya Salman bin Abdulaziz, berumur 79 tahun.""","""Abdulla berkuasa pada bulan Agustus 2005, setelah kematian saudara tirinya Fahad bin Abdulaziz, dan sekarang berhasil oleh saudaranya yang lain Salman bin Abdulaziz, yang berusia 79 tahun."""
Honduras kini sedang mengalami masa-masa tersulit di sepanjang sejarah politiknya.,Honduras sedang melewati salah satu momen tersulit dalam sejarah politiknya.
Kedua kontrak tersebut akan berlaku secara otomatis setelah melewati periode kontrak sebelumnya jika kedua pemain tersebut telah merampungkan 30 pertandingan resmi pada musim sebelumnya.,Kedua perjanjian itu akan secara otomatis berakhir di luar periode yang dikontrak jika para pemain menyelesaikan 30 pertandingan resmi pada musim sebelumnya.
"Tiga golongan besar bakteri penyubur tanah yang memiliki kontribusi besar terhadap kesuburan tanah antara lain Rhizobia, Cyannobacter, dan Frankia.","Tiga kategori besar bakteri pengfertil tanah yang sangat berperan dalam kesuburan tanah adalah Rhizobia, Cyannobacter, dan Frankia."
"""Anil Adhikari, pejabat pelestarian lokal dan koordinator proyek Snow Leopard Conservancy di Himalaya dan Annapurna di Nepal, menulis dalam sebuah blog bagaimana insentif lain digunakan untuk melindungi hewan, seperti pemberian kompensasi bagi penggembala saat ternaknya dibunuh oleh macan tutul salju:""","""Anil Adhikari, petugas konservasi lokal dan koordinator proyek Snow Leopard Conservancy di daerah Everest dan Annapurna Nepal, menulis dalam blog bagaimana insentif lainnya digunakan untuk melindungi hewan, seperti kompensasi herders ketika ternak telah dibunuh oleh macan tutul salju, """
"""Dua kabupaten, San Diego dan San Bernardino, berupaya untuk menganulir hukum negara bagian tahun 1996 yang memperbolehkan penggunaan mariyuana sebagai bentuk pengobatan alternatif, (kedua kabupaten tersebut) membawa perkara ini ke Mahkamah Agung Amerika Serikat.""","""Dua negara bagian, San Diego dan San Bernardino, mencoba membatalkan hukum negara tahun 1996 yang memungkinkan penggunaan medis ganja dengan membawa kasus ini ke Mahkamah Agung AS."""
"""Analisa-analisa tersebut membeberkan departemen-departemen manakah yang paling korup, celah-celah yang dipergunakan oknum pemerintah untuk meminta uang suap, situasi dimana tindak suap merupakan keharusan dan sebagainya, dan setelah mengetahui situasi-situasi dan proses-proses yang rentan terhadap tindak korupsi, Janaagraha kemudian mengadakan pendekatan pada departemen-departemen dan pemerintah dan meminta mereka melakukan tindakan.""","""Ini menganalisis mengekspos departemen-departemen yang lebih korup, celah-celah yang digunakan oleh pejabat untuk meminta suap, situasi di mana suap diminta dan sebagainya, dan setelah mengidentifikasi situasi dan proses rentan korupsi, Janaagraha mendekati departemen dan pemerintah untuk tindakan. """
"Kepolisian Hokkaido mengatakan, 46 dari 70 penumpang kereta mengalami cedera, di samping masinis kereta serta sopir truk tersebut.","Polisi Hokkaido mengatakan 46 dari 70 penumpang kereta itu terluka, juga pengemudi kereta api dan truk."
"Meskipun Bainimarama bersikeras bahwa hal itu merupakan pemerintahan sementara, namun menteri lain, Jona Senilagakali, mengatakan kepada Radio ABC Australia bahwa ia percaya pemerintahan tersebut akan berlangsung setidaknya setahun sebelum pemilihan umum diselenggarakan.","Meskipun Bainimama menegaskan bahwa itu adalah pemerintahan sementara, menteri lain, Jona Senilagatli, yang memiliki portofolio kesehatan, memberi tahu ABC Radio Australia bahwa ia percaya setidaknya setahun sebelum pemilu baru diadakan."
"Menteri Luar Negeri Song Min-Soon dan mitrakerjanya dari Jepang, Menlu Taro Aso, bertemu di pulau wisata Korea Selatan Jeju, untuk menindaklanjuti kunjungan Song ke Tokyo Desember tahun lalu.",Menteri Luar Negeri Song Min-Soon dan rekan-rekan Jepang Taro Aso bertemu di pulau liburan Korea Selatan Jeju dalam tindak lanjut untuk kunjungan Song ke Tokyo Desember lalu.
"Padahal, rancangan sempurna pada sayap serangga tidak meninggalkan ruang bagi kejadian kebetulan.","Meskipun demikian, rancangan sayap serangga yang sempurna tidak akan meninggalkan ruang bagi kebetulan."
Teknik ini suatu saat diharapkan dapat idpakai untuk membuat organ transplantasi dari sel-sel tubuh pasien sendiri sehingga penolakan tubuh terhadap organ transplantasi yang sering ditemui selama ini dapat dikurangi.,Teknik ini adalah satu hari yang diharapkan untuk digunakan untuk membuat organ transplantasi yang diambil dari pasien? sel-sel tubuh sehingga umumnya menghadapi perlawanan tubuh terhadap organ transplantasi dapat dikurangi.
"Kota Enterprise telah mengalami kerusahan besar dan luas, kata Gubernur Alabama Bob Riley, yang mengirim 100 personil Pengawal Nasional ke Enterprise dan menyiagakan tentara tambahan.","Perusahaan telah mengalami kerusakan besar dan meluas, kata Alabama Gov Bob Riley, yang mengirim 100 pasukan Garda Nasional ke Enterprise dan menempatkan pasukan tambahan waspada."
Seminar itu merupakan kali pertama diselenggarakan oleh salah satu lembaga pemerintah Cina.,Ini adalah jenis pertama yang diselenggarakan oleh sektor pemerintah Cina.
Para Jawans berjanji untuk mengembalikan senjata (kemungkinan besar keesokan paginya.,Para Jawans berjanji bahwa mereka akan menyerahkan senjata (mungkin besok paginya.
"Serangan pada Selasa itu terjadi sehari setelah pemberontak Tamil menggunakan pesawat untuk pertama kalinya dalam konflik yang telah berlangsung selama beberapa dekade itu menjatuhkan bom-mom ke pangkalan angkatan udara utama Sri Lanka, sehingga menewaskan tiga orang.","Serangan hari Selasa datang sehari setelah pemberontak Tamil menggunakan pesawat terbang untuk pertama kalinya dalam konflik puluhan tahun dengan menjatuhkan bom di pangkalan udara utama Sri Lanka, menewaskan tiga orang."
Yang penting adalah saya enjoy membuatnya dan game itu sangat menyenangkan untuk dimainkan.,Yang lebih penting adalah saya menikmati membuatnya dan permainan yang menyenangkan untuk bermain.
Komputer super supercomputers secara khusus seringkali memiliki arsitektur yang yangat unik yang berbeda secara signifikan dari arsitektur dasar program tersimpan dan dari komputer untuk penggunaan umum.,Komputer super khususnya sering kali memiliki arsitektur yang sangat unik yang sangat berbeda dengan arsitektur dasar program yang tersimpan dan dari komputer tujuan umum.
"Asupan anggur, jeruk, apel dan tomat segar melindungimereka dari gangguan pernafasan dan alergi rongga hidung, dan konsumsi kacang dalam jumlah banyak mengurangi kemungkinan gangguan pernafasan, kata Cullinan dan rekannya.","Ambil buah anggur, jeruk, apel, dan tomat segar yang dilindungi dari pekikan dan alergi hidung, dan konsumsi kacang yang tinggi mengurangi kemungkinan mengilap, Cullinan dan rekan - rekannya."
Pertandingan antara Real Betis dan Athletic Bilbao di Stadion Manuel Ruiz de Lopera dihentikan setengah jalan babak kedua ketika kedudukan 2-1 karena penjaga gawang Bilbao Armando terkena lemparan botol yang melayang dari arah penonton.,Pertandingan antara Real Betis dan Athletic Bilbao di Manuel Ruiz de Lopera ditinggalkan melalui paruh kedua dengan skor di 2-1 setelah kiper Bilbao Armando dipukul di wajah oleh botol dilemparkan dari tribun.
"Karena itu, komputer dengan kemampuan dan kompleksitas mulai dari pembantu dijital pribadi personal digital assistant hingga supercomputer semuanya mampu mengerjakan tugas komputasional yang sama asalkan mereka diberi waktu dan kapasitas penyimpanan yang cukup.","Oleh karena itu, komputer dengan kemampuan dan kompleksitas mulai dari asisten digital pribadi ke superkomputer semua mampu melakukan tugas komputasi yang sama yang diberikan cukup waktu dan kapasitas penyimpanan."
"Pada final Minggu, Nadal akan meneruskan turnamen yang menjadi ajang pemanasan menjelang Australia Terbuka itu dengan menghadapi petenis Rusia unggulan keempat Mikhail Youzhny yang menyingkirkan petenis Kroasia Marin Cilic 6-2, 6-3.","Pada akhir minggu, Nadal akan melanjutkan membangun untuk bulan ini Australia Terbuka ketika ia menghadapi benih keempat Rusia Mikhail Youzhny, yang disikat samping Kroasia Marin Cilic 6-2 6-3 di semi-final pertama."
"Pada Mei terjadi kenaikan harga premium 8,59 persen dari harga pada bulan April Rp4.500 menjadi Rp4.887, yaitu harga rata-rata premium pada Mei sehingga sumbangan terhadap inflasi 0,29 persen dari 1,41 persen, katanya.","Pada bulan Mei, harga bensin naik sebesar 8,59 persen menjadi rata - rata Rp4.887 dari Rp4500 seliter pada bulan April, menambahkan 0,29 persen ke angka inflasi bulanan sebesar 1,41 persen, katanya."
Lebih dari 1.000 prajurit Uganda telah mendarat dan mendapat serangan sedikitnya dua kali.,"Lebih dari 1.000 orang Uganda telah mendarat, dan diserang setidaknya dua kali."
Gerakan yang menjadi bagian dari kampanye #AtTheEdge itu menyesalkan tindakan pemerintah sebagai sensor media yang sewenang-wenang.,"""Pertunjukan, yang merupakan bagian dari kampanye #AtTheEdge, merusak tindakan pemerintah sebagai sensor media terang-terangan."""
"""Bila kita mengira laporan-laporan ini adalah pencerahan, maka kita semua bodoh.""","""Jika kita berpikir ini adalah pencerahan besar, maka kita adalah idiot."""
"Kendati petenis Spanyol berambut panjang itu memimpin 3-1, Tsonga masih mampu mendominasi akhir pertandingan tiebreak.","Meskipun orang Spanyol berambut panjang mendirikan 3-1 memimpin, Tsonga mendominasi sisa tiebreak."
Sehingga kami harus menemukan lebih banyak tulang dinosaurus lagi untuk semakin memperkuat teori pertumbuhan ini.,Jadi kami harus menemukan lebih banyak tulang dinosaurus untuk mendukung teori pertumbuhan ini
